Product Name,Product Price,Product Link
"Croma AF2093 5 Star 1200mm 3 Blade BLDC Motor Ceiling Fan with Remote (Energy Efficient, Smoke Brown)","₹3,199",/croma-af2093-5-star-1200mm-3-blade-bldc-motor-ceiling-fan-with-remote-energy-efficient-smoke-brown-/p/304884
"Blue Star M Series 5 in 1 Convertible 1.5 Ton 3 Star Inverter Split AC with 4-Way Swing (Copper Condenser, IC318MNU)","₹37,490",/blue-star-m-series-5-in-1-convertible-1-5-ton-3-star-inverter-split-ac-with-4-way-swing-copper-condenser-ic318mnu-/p/268486
"SAMSUNG 8 Kg 5 Star Inverter Fully Automatic Top Load Washing Machine (WA80BG4545BYTL, Ecobubble Technology, Lavender Grey)","₹21,490",/samsung-8-kg-5-star-inverter-fully-automatic-top-load-washing-machine-wa80bg4545bytl-ecobubble-technology-lavender-grey-/p/265846
"DAIKIN Standard Series 1.5 Ton 3 Star Split AC (Copper Condenser, PM 2.5 Filter, FTL50UV)","₹39,990",/daikin-standard-series-1-5-ton-3-star-split-ac-copper-condenser-pm-2-5-filter-ftl50uv-/p/248205
"LG 380 Litres 2 Star Frost Free Double Door Refrigerator with Anti-Bacterial Gasket (GL-N412SDSY.DDSZEB, Dazzle Steel)","₹38,990",/lg-380-litres-2-star-frost-free-double-door-refrigerator-with-anti-bacterial-gasket-gl-n412sdsy-ddszeb-dazzle-steel-/p/249328
"Croma 48 Litres 1 Star Direct Cool Single Door Refrigerator with Anti Fungal Door Gasket (CRLR045DCB250506, Hairline Dark Grey)","₹7,990",/croma-48-litres-1-star-direct-cool-single-door-refrigerator-with-anti-fungal-door-gasket-crlr045dcb250506-hairline-dark-grey-/p/273126
"Carrier ESTER NEO Exi Plus 6 in 1 Convertible 1.5 Ton 3 Star Inverter Split AC with Auto Cleanser (2024 Model, Copper Condenser, CAI18ER3R34F0)","₹32,990",/carrier-ester-neo-exi-plus-6-in-1-convertible-1-5-ton-3-star-inverter-split-ac-with-auto-cleanser-2024-model-copper-condenser-cai18er3r34f0-/p/305481
"Croma 7.5 Kg 5 Star Fully Automatic Top Load Washing Machine (CRLW075FAF276204, Anti-Bacterial Shield, Dark Grey)","₹14,990",/croma-7-5-kg-5-star-fully-automatic-top-load-washing-machine-crlw075faf276204-anti-bacterial-shield-dark-grey-/p/258104
"acer 8 kg 5 Star Fully Automatic Top Load Washing Machine (Halo Wash, AR80FATLP1GT, AiSense, Grey)","₹16,999",/acer-8-kg-5-star-fully-automatic-top-load-washing-machine-halo-wash-ar80fatlp1gt-aisense-grey-/p/271067
"Haier 531 Litres A+ Frost Free French Door Refrigerator with Deo Fresh Technology (HRB-550KG, Black Glass)","₹81,600",/haier-531-litres-a+-frost-free-french-door-refrigerator-with-deo-fresh-technology-hrb-550kg-black-glass-/p/219211
"USHA 1300 Watt 180ml Steam Iron (Ceramic Coated Soleplate, SI3813C, Pink)","₹1,159",/usha-1300-watt-180ml-steam-iron-ceramic-coated-soleplate-si3813c-pink-/p/210230
"Haier 8 Kg 5 Star Fully Automatic Top Load Washing Machine (HSW80-678ES8NOIDA, Energy Saving, Dark Jade Silver)","₹24,490",/haier-8-kg-5-star-fully-automatic-top-load-washing-machine-hsw80-678es8noida-energy-saving-dark-jade-silver-/p/272536
"PHILIPS 3000 Series 1000 Watts 100ml Handheld Garment Steamer (Foldable, STH3000/20, Reno Blue)","₹2,799",/philips-3000-series-1000-watts-100ml-handheld-garment-steamer-foldable-sth3000-20-reno-blue-/p/267459
"LG 343 Litres 3 Star Frost Free Double Door Convertible Refrigerator with Stabilizer Free Operation (GL-T382TPZX, Shiny Steel)","₹45,490",/lg-343-litres-3-star-frost-free-double-door-convertible-refrigerator-with-stabilizer-free-operation-gl-t382tpzx-shiny-steel-/p/268147
"atomberg Studio 6 Inch 150mm Exhaust Fan with BLDC Motor (Double Ball Bearings, Black)","₹1,699",/atomberg-studio-6-inch-150mm-exhaust-fan-with-bldc-motor-double-ball-bearings-black-/p/265755
"atomberg Studio 6 Inch 150mm Exhaust Fan with BLDC Motor (Double Ball Bearings, White)","₹1,699",/atomberg-studio-6-inch-150mm-exhaust-fan-with-bldc-motor-double-ball-bearings-white-/p/265756
"Croma 185 Litres 2 Star Direct Cool Single Door Refrigerator with Anti Fungal Gasket (CRLR185DCC008902, Criss Cross Metallic Grey)","₹12,990",/croma-185-litres-2-star-direct-cool-single-door-refrigerator-with-anti-fungal-gasket-crlr185dcc008902-criss-cross-metallic-grey-/p/266716
"Croma ECO 1200mm 3 Blade Copper Motor Ceiling Fan (Inverter Technology, White)","₹1,399",/croma-eco-1200mm-3-blade-copper-motor-ceiling-fan-inverter-technology-white-/p/269834
"Croma AF3705 500mm 3 Blade Silent Operation Pedestal Fan (Adjustable Setting, Military Green)","₹3,999",/croma-af3705-500mm-3-blade-silent-operation-pedestal-fan-adjustable-setting-military-green-/p/303594
"Croma 7.5 kg Semi Automatic Washing Machine with Auto Unbalancing Detection (CRAW2223, White)","₹10,490",/croma-7-5-kg-semi-automatic-washing-machine-with-auto-unbalancing-detection-craw2223-white-/p/218638
"Croma 84 Litres 2 Star Direct Cool Single Door Refrigerator with Reversible Door (CRLR084DCC290105, Black)","₹10,490",/croma-84-litres-2-star-direct-cool-single-door-refrigerator-with-reversible-door-crlr084dcc290105-black-/p/273125
"V-GUARD 2 Amps Voltage Stabilizer For Up to 300 Litres Refrigerator (135 - 280 V, Fail Safe Circuit Protection, VG 50, Red)","₹1,550",/v-guard-2-amps-voltage-stabilizer-for-up-to-300-litres-refrigerator-135-280-v-fail-safe-circuit-protection-vg-50-red-/p/268684
"Croma AZ18 18 Litres Personal Air Cooler with Inverter Compatible (Dust & Mosquito Filter, White)","₹3,999",/croma-az18-18-litres-personal-air-cooler-with-inverter-compatible-dust-mosquito-filter-white-/p/303807
"SAMSUNG 189 Litres 5 Star Direct Cool Single Door Refrigerator with Anti-Bacterial Gasket (RR21C2H25DX/HL, Luxe Brown)","₹17,990",/samsung-189-litres-5-star-direct-cool-single-door-refrigerator-with-anti-bacterial-gasket-rr21c2h25dx-hl-luxe-brown-/p/268239
"IFB 5.5 kg 5 Star Fully Automatic Front Load Dryer (TURBO DRY 550, Lint Filter, White)","₹20,990",/ifb-5-5-kg-5-star-fully-automatic-front-load-dryer-turbo-dry-550-lint-filter-white-/p/209377
"Croma AZ60 60 Litres Desert Air Cooler with Inverter Compatible (Evaporative Cooling Technology, White & Black)","₹9,999",/croma-az60-60-litres-desert-air-cooler-with-inverter-compatible-evaporative-cooling-technology-white-black-/p/267355
"BOSCH 8 kg Fully Automatic Top Load Washing Machine (Series 2, WOE802S7IN, Multiple Water Protection, Silver)","₹23,490",/bosch-8-kg-fully-automatic-top-load-washing-machine-series-2-woe802s7in-multiple-water-protection-silver-/p/301705
"HAVELLS Stealth Air 5 Star 1200mm 3 Blade BLDC Motor Ceiling Fan with Remote (Inverter Technology, Pearl White)","₹7,099",/havells-stealth-air-5-star-1200mm-3-blade-bldc-motor-ceiling-fan-with-remote-inverter-technology-pearl-white-/p/304600
"IFB 5.5 kg 5 Star Fully Automatic Front Load Dryer (TURBO DRY EX, Lint Filter, Silver)","₹22,990",/ifb-5-5-kg-5-star-fully-automatic-front-load-dryer-turbo-dry-ex-lint-filter-silver-/p/209376
"Godrej 5 in 1 Convertible 1.5 Ton 3 Star Inverter Split AC With Anti Dust Filter (2024 Model, Copper Condenser, SIC 18TTC3-WWA)","₹30,990",/godrej-5-in-1-convertible-1-5-ton-3-star-inverter-split-ac-with-anti-dust-filter-2024-model-copper-condenser-sic-18ttc3-wwa-/p/308916
"SAMSUNG 8.5 kg 5 Star Semi Automatic Washing Machine with Air Turbo Drying System (WT85B4200GD/TL, Dark Grey)","₹14,800",/samsung-8-5-kg-5-star-semi-automatic-washing-machine-with-air-turbo-drying-system-wt85b4200gd-tl-dark-grey-/p/269579
"Croma 45 Litres 2 Star Direct Cool Single Door Refrigerator with Reversible Door (CRLR045DCC290104, Black)","₹9,490",/croma-45-litres-2-star-direct-cool-single-door-refrigerator-with-reversible-door-crlr045dcc290104-black-/p/273124
"EUREKA FORBES Robo Vac n Mop Pro Robotic Vacuum Cleaner & Mop with Wi-Fi Connectivity (Smart App Control, Black)","₹14,999",/eureka-forbes-robo-vac-n-mop-pro-robotic-vacuum-cleaner-mop-with-wi-fi-connectivity-smart-app-control-black-/p/272550
"Blue Star Y 5 in 1 Convertible 1 Ton 5 Star Inverter Split AC with Turbo Cool (2023 Model, Copper Condenser, IC512YNUR)","₹36,990",/blue-star-y-5-in-1-convertible-1-ton-5-star-inverter-split-ac-with-turbo-cool-2023-model-copper-condenser-ic512ynur-/p/304525
"LG 8 kg 5 Star Inverter Fully Automatic Top Load Washing Machine (T80SNSF1Z.ASFQEIL, Stainless Steel Tub, Silver)","₹22,990",/lg-8-kg-5-star-inverter-fully-automatic-top-load-washing-machine-t80snsf1z-asfqeil-stainless-steel-tub-silver-/p/273053
"SAMSUNG 9 kg 5 Star Fully Automatic Top Load Washing Machine (WA90BG4546BVTL, Smart Control with Wi-Fi, Black Caviar)","₹26,200",/samsung-9-kg-5-star-fully-automatic-top-load-washing-machine-wa90bg4546bvtl-smart-control-with-wi-fi-black-caviar-/p/260725
"Croma 11 kg 5 Star Inverter Fully Automatic Top Load Washing Machine (CRLW011FAF264503, In-built Heater, Mid Black)","₹23,990",/croma-11-kg-5-star-inverter-fully-automatic-top-load-washing-machine-crlw011faf264503-in-built-heater-mid-black-/p/268388
"Whirlpool Washing Machine Cover for 360 Degree 7.2 Kgs Fully Automiatic Washing Machine (7100000076, Off-white)",₹350,/whirlpool-washing-machine-cover-for-360-degree-7-2-kgs-fully-automiatic-washing-machine-7100000076-off-white-/p/207025
"Croma 1 Ton 3 Star Window AC (Copper Condenser, Dust Filter, CRLA012WAD193301)","₹26,990",/croma-1-ton-3-star-window-ac-copper-condenser-dust-filter-crla012wad193301-/p/264093
"Crompton Energion Cookie 1200mm 3 Blade BLDC Motor Ceiling Fan with Remote (Superior Air Delivery, Brown)","₹2,899",/crompton-energion-cookie-1200mm-3-blade-bldc-motor-ceiling-fan-with-remote-superior-air-delivery-brown-/p/303035
"V-GUARD Arizor 4170 12 Amps Voltage Stabilizer For 1.5 Ton Inverter Air Conditioner (170 - 270 V, Fail Safe Circuit Protection, White)","₹2,048",/v-guard-arizor-4170-12-amps-voltage-stabilizer-for-1-5-ton-inverter-air-conditioner-170-270-v-fail-safe-circuit-protection-white-/p/268688
"BAJAJ Majesty 2000 Watts Fan Room Heater (Auto Thermal Shutoff, RX11, White)","₹2,290",/bajaj-majesty-2000-watts-fan-room-heater-auto-thermal-shutoff-rx11-white-/p/166730
"Croma 251 Litres 4 Star Direct Cool Single Door Refrigerator with Anti Fungal Gasket (CRLR251DIE302704, Blue)","₹19,990",/croma-251-litres-4-star-direct-cool-single-door-refrigerator-with-anti-fungal-gasket-crlr251die302704-blue-/p/303211
"LG 272 Litres 2 Star Frost Free Double Door Refrigerator with Inverter Technology (GL-N312SDSY.ADSZEBN, Dazzle Steel)","₹27,990",/lg-272-litres-2-star-frost-free-double-door-refrigerator-with-inverter-technology-gl-n312sdsy-adszebn-dazzle-steel-/p/269161
"PHILIPS Easy Speed 2000 Watt Steam Iron (GC1028, SkyBlue)","₹2,499",/philips-easy-speed-2000-watt-steam-iron-gc1028-skyblue-/p/190020
"SAMSUNG 183 Litres 4 Star Direct Cool Single Door Refrigerator with Anti-Bacterial Gasket (RR20C1724CU/HL, Camellia Blue)","₹15,490",/samsung-183-litres-4-star-direct-cool-single-door-refrigerator-with-anti-bacterial-gasket-rr20c1724cu-hl-camellia-blue-/p/269809
"IFB 9 kg 5 Star Inverter Fully Automatic Front Load Washing Machine (Executive MXC, Voice Enabled, Mocha)","₹45,990",/ifb-9-kg-5-star-inverter-fully-automatic-front-load-washing-machine-executive-mxc-voice-enabled-mocha-/p/272750
"Croma 205 Litres 3 Star Direct Cool Single Door Refrigerator with Inverter Compressor (CRLR206DID250503, Bloom Wine Red)","₹13,490",/croma-205-litres-3-star-direct-cool-single-door-refrigerator-with-inverter-compressor-crlr206did250503-bloom-wine-red-/p/300735
"PHILIPS 5000 Series Bladeless 2230 m3/hr Air Delivery Tower Fan with Remote (Silent Operation, Black)","₹8,755",/philips-5000-series-bladeless-2230-m3-hr-air-delivery-tower-fan-with-remote-silent-operation-black-/p/275972
"Croma Semi Deco 1200mm 3 Blade Copper Motor Ceiling Fan (Rust Proof, Dark Coffee)","₹2,399",/croma-semi-deco-1200mm-3-blade-copper-motor-ceiling-fan-rust-proof-dark-coffee-/p/269837
"Croma 240 Litres 3 Star Frost Free Double Door Convertible Refrigerator with Dual Inverter Technology (CRLR240FID008951, Criss Cross Metallic Grey)","₹23,990",/croma-240-litres-3-star-frost-free-double-door-convertible-refrigerator-with-dual-inverter-technology-crlr240fid008951-criss-cross-metallic-grey-/p/266713
"Croma 106W Car Vacuum Cleaner with Bagless Dust Tank (Strong Suction, Brown)","₹1,799",/croma-106w-car-vacuum-cleaner-with-bagless-dust-tank-strong-suction-brown-/p/258996
"Haier 630 Litres Frost Free Side by Side Refrigerator with Magic Cooling Technology (HRS-682SS, Shiny Steel)","₹61,990",/haier-630-litres-frost-free-side-by-side-refrigerator-with-magic-cooling-technology-hrs-682ss-shiny-steel-/p/246513
"PHILIPS EasySpeed Plus 2400 Watts 270ml Steam Iron (Durable Ceramic Soleplate, GC2147/30, Purple)","₹2,999",/philips-easyspeed-plus-2400-watts-270ml-steam-iron-durable-ceramic-soleplate-gc2147-30-purple-/p/229403
"SAMSUNG 10 kg 5 Star Fully Automatic Top Load Washing Machine (WA10BG4686BRTL, in-built Heater, Rose Brown)","₹31,000",/samsung-10-kg-5-star-fully-automatic-top-load-washing-machine-wa10bg4686brtl-in-built-heater-rose-brown-/p/260548
"LG Vivace 11 kg/7 kg 5 Star Fully Automatic Front Load Washer Dryer Combo (AI Direct Drive Technology, FHD1107STB.ABLQEIL, Black VCM)","₹62,990",/lg-vivace-11-kg-7-kg-5-star-fully-automatic-front-load-washer-dryer-combo-ai-direct-drive-technology-fhd1107stb-ablqeil-black-vcm-/p/301183
"Haier 268 Litres 2 Star Frost Free Double Door Convertible Refrigerator with Turbo Icing (HRF-3182BIS-P, Inox Steel)","₹25,770",/haier-268-litres-2-star-frost-free-double-door-convertible-refrigerator-with-turbo-icing-hrf-3182bis-p-inox-steel-/p/268194
"SAMSUNG 236 Litres 2 Star Frost Free Double Door Refrigerator with Digital Inverter Technology (RT28C3032GS/HL, Gray Silver)","₹22,690",/samsung-236-litres-2-star-frost-free-double-door-refrigerator-with-digital-inverter-technology-rt28c3032gs-hl-gray-silver-/p/269816
"EUREKA FORBES Stellar 1600W Dry Vacuum Cleaner with Suction & Blower Function (LED Vario Power, Orange & Black)","₹9,999",/eureka-forbes-stellar-1600w-dry-vacuum-cleaner-with-suction-blower-function-led-vario-power-orange-black-/p/232694
"morphy richards Glide 1250 Watts 300ml Steam Iron (360 Degree Swivel Cord, Pink)","₹1,349",/morphy-richards-glide-1250-watts-300ml-steam-iron-360-degree-swivel-cord-pink-/p/187881
"HITACHI iZen 3400FXL 1 Ton 3 Star Inverter Split AC (Copper Condenser, Superfine Mesh Filter, RAS.G312PCAISF)","₹31,790",/hitachi-izen-3400fxl-1-ton-3-star-inverter-split-ac-copper-condenser-superfine-mesh-filter-ras-g312pcaisf-/p/269485
"LG 6 in 1 Convertible 1.5 Ton 5 Star Dual Inverter Split AC with 4 Way Swing (2024 Model, Copper Condenser, HD Filter, TS-Q19ANZE.AMLG)","₹47,990",/lg-6-in-1-convertible-1-5-ton-5-star-dual-inverter-split-ac-with-4-way-swing-2024-model-copper-condenser-hd-filter-ts-q19anze-amlg-/p/304204
"SAMSUNG 215 Litres 3 Star Direct Cool Single Door Refrigerator with Antibacterial Gasket (RR23D2E23UZHL, Midnight Blossom Blue)","₹17,690",/samsung-215-litres-3-star-direct-cool-single-door-refrigerator-with-antibacterial-gasket-rr23d2e23uzhl-midnight-blossom-blue-/p/304808
"PHILIPS Steam and Go 1300 Watts 70ml Handheld Garment Steamer (Horizontal and Vertical Steaming, GC362/80, Black)","₹3,694",/philips-steam-and-go-1300-watts-70ml-handheld-garment-steamer-horizontal-and-vertical-steaming-gc362-80-black-/p/228159
"DAIKIN Standard Plus Series 1 Ton 5 Star Inverter Split AC (Copper Condenser, PM 2.5 Filter, FTKM35UV)","₹38,990",/daikin-standard-plus-series-1-ton-5-star-inverter-split-ac-copper-condenser-pm-2-5-filter-ftkm35uv-/p/248175
"HAVELLS Bianca 15 Litres 5 Star Storage Water Geyser (2000 Watts, GHWCBNTWH015, White and Blue)","₹11,999",/havells-bianca-15-litres-5-star-storage-water-geyser-2000-watts-ghwcbntwh015-white-and-blue-/p/274375
"Croma 5 Litres Instant Water Geyser (3000 Watts, CRLV05LGYA254202, White & Blue)","₹3,999",/croma-5-litres-instant-water-geyser-3000-watts-crlv05lgya254202-white-blue-/p/262535
"Haier 328 Litres 3 Star Frost Free Double Door Refrigerator with Twin Inverter Technology (HEF333TSP, Inox Steel)","₹31,990",/haier-328-litres-3-star-frost-free-double-door-refrigerator-with-twin-inverter-technology-hef333tsp-inox-steel-/p/302249
"LLOYD 5 in 1 Convertible 1.25 Ton 3 Star Inverter Split AC with 4 way Swing (Copper Condenser, GLS15I3FWSEV)","₹32,990",/lloyd-5-in-1-convertible-1-25-ton-3-star-inverter-split-ac-with-4-way-swing-copper-condenser-gls15i3fwsev-/p/262685
"belkin 2M 6 Outlet Surge Protector (F9E600ZB, Grey)","₹1,399",/belkin-2m-6-outlet-surge-protector-f9e600zb-grey-/p/100657
"Blue Star Y Series 5 in 1 Convertible 1.3 Ton 3 Star Inverter Split AC with Turbo Cool (Copper Condenser, IC315YNU)","₹32,990",/blue-star-y-series-5-in-1-convertible-1-3-ton-3-star-inverter-split-ac-with-turbo-cool-copper-condenser-ic315ynu-/p/301952
"LG 9 kg 5 Star Fully Automatic Top Load Washing Machine (THD09SWM.ABMQEIL, In-built Heater, Black)","₹30,990",/lg-9-kg-5-star-fully-automatic-top-load-washing-machine-thd09swm-abmqeil-in-built-heater-black-/p/265828
"SAMSUNG 301 Litres 2 Star Frost Free Double Door Convertible Refrigerator with Deodorizer (RT34C4522S8/HL, Elegant Inox)","₹35,000",/samsung-301-litres-2-star-frost-free-double-door-convertible-refrigerator-with-deodorizer-rt34c4522s8-hl-elegant-inox-/p/267765
"VOLTAS Vertis 5 in 1 Convertible 2 Ton 3 Star Inverter Split AC with 4-Way Swing (2023 Model, Copper Condenser, 243V Vertis Exotica Marvel)","₹52,690",/voltas-vertis-5-in-1-convertible-2-ton-3-star-inverter-split-ac-with-4-way-swing-2023-model-copper-condenser-243v-vertis-exotica-marvel-/p/268340
"SAMSUNG 8 kg 5 Star Inverter Fully Automatic Front Load Washing Machine (WW80T4040CE1TL, Diamond Drum, White)","₹33,990",/samsung-8-kg-5-star-inverter-fully-automatic-front-load-washing-machine-ww80t4040ce1tl-diamond-drum-white-/p/250618
"Croma 1.5 Ton Portable AC (Dust Filter, Copper Condenser, CRLA018PAA025801)","₹42,990",/croma-1-5-ton-portable-ac-dust-filter-copper-condenser-crla018paa025801-/p/256921
"Whirlpool 8.5 kg 5 Star Fully Automatic Top Load Washing Machine (Stainwash Pro Plus, In-built Heater, Midnight Grey)","₹20,990",/whirlpool-8-5-kg-5-star-fully-automatic-top-load-washing-machine-stainwash-pro-plus-in-built-heater-midnight-grey-/p/304248
"PHILIPS EasySpeed Plus 2200 Watts 270ml Steam Iron (Durable Ceramic Soleplate, GC2145/20, Blue)","₹2,930",/philips-easyspeed-plus-2200-watts-270ml-steam-iron-durable-ceramic-soleplate-gc2145-20-blue-/p/229402
"dyson TP07 Air Multiplier Technology Pure Cool Tower Air Purifier (369702-01, White/Silver)","₹39,899",/dyson-tp07-air-multiplier-technology-pure-cool-tower-air-purifier-369702-01-white-silver-/p/244361
"Racold Pronto Stylo 3 Litres Instant Water Geyser (4500 Watts, White)","₹3,199",/racold-pronto-stylo-3-litres-instant-water-geyser-4500-watts-white-/p/191786
"AO Smith Finesse 15 Litres 5 Star Storage Water Geyser (2000 Watts, EPSV015CMC4R0F0, White)","₹10,990",/ao-smith-finesse-15-litres-5-star-storage-water-geyser-2000-watts-epsv015cmc4r0f0-white-/p/243926
"TOSHIBA 7 kg 5 Star Inverter Fully Automatic Front Load Washing Machine (TW-BJ80S2-IND(WK), In-Built Heater, White)","₹23,490",/toshiba-7-kg-5-star-inverter-fully-automatic-front-load-washing-machine-tw-bj80s2-ind-wk-in-built-heater-white-/p/253127
